x,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_meta.costs_runtime,SVM,GPR,NN,EN
DTLZ3_5_100uniform_noisy.csv,0.498484118144898,106.741604776718,8.68389344332429,377.804208825648,43.506315605022,0.470704372758776,0.515852758384234,5.96818539071747,1.69204320356505,0.00399999999990541,0.02412184179174859,0.0,0.3559052478587398,0.5392804346081848
DTLZ3_5_100uniform.csv,0.564586166068836,59.6176853137936,0.12627309375444,443.502975862121,3512.25239420038,0.531424244659395,0.582800158196569,4.42886511670438,1.6003130760689,0.00399999999990541,0.012592417488321295,0.0,0.42849548146177585,0.4489761211132042
DTLZ3_5_500normal_noisy.csv,0.492999085219674,99.0015287239153,3.80684605895682,449.860587503799,118.171468070099,0.493663420976036,0.509802551092449,13.9250595743721,0.51745454004359,0.00500000000010914,0.06176914538854217,0.0,0.5422605106864217,0.5328134654052783
DTLZ3_5_500normal.csv,0.587508889913031,43.3769905924434,0.222561274042828,541.410941731166,2432.63768173335,0.586147962692489,0.618200324194596,13.1044101524567,0.617606077127587,0.00499999999919964,0.019724798167748414,0.0,0.61541908474504,0.6134064813423779
DTLZ3_5_500uniform_noisy.csv,0.544702273746895,63.4414513862931,3.72388342877254,402.013777017437,107.955521354746,0.541230823016164,0.550994861767325,25.6361381616474,0.535083567726206,0.00600000000031287,0.12018833806584561,0.0,0.5926148790085534,0.5532605626124643
DTLZ3_5_500uniform.csv,0.607753039552126,45.7678467927864,0.0627770695060754,450.614724078182,7178.01464170883,0.605395123614469,0.623274444398262,18.9425583169525,0.614642282260645,0.00500000000010914,0.14270663955656304,0.0,0.6046090443138816,0.6218650789635335
DTLZ4_10_1000normal_noisy.csv,0.0789280025034222,-0.0277857999248269,0.0049273749219214,0.208189936493532,42.2516938111033,0.12119648098505,0.178372435455042,122.370901858565,0.277935235039767,0.0190000000002328,0.014599740481660017,0.0,0.0,0.0
DTLZ4_10_1000normal.csv,0.125451909084127,-0.0531413734962187,0.00228694903710423,0.241713793535355,105.692689086512,0.168376285754007,0.404540014783123,50.3363947510073,0.758685205869099,0.0200000000004366,0.18073754122529762,0.0,0.9280059171182024,0.9798177204049902
DTLZ4_10_1000uniform_noisy.csv,0.0328478426806025,-0.00360034851430204,0.000855326359625281,0.119467717638392,139.675009771394,0.0460363450834232,0.0732663461863732,31.8874436288088,0.0682598979357658,0.0219999999999345,0.021798461463846786,0.0,0.0,0.0
DTLZ4_10_1000uniform.csv,0.0632772800247274,-0.0281214450112408,0.00164110948839597,0.141442494703618,86.1871165231427,0.0859338268251928,0.161526463128961,39.4984562709068,0.303697942365131,0.0360000000000582,0,0.0,0.703469041948585,0.9011238612832865
DTLZ4_10_100normal_noisy.csv,0.00157174832503348,0.0333990354668767,0.00118063997910476,0.130325062691405,110.385100452236,2.21196417991321,0.0350482967289091,7.40047652118536,1,0.00800000000072032,0,0.0,0.0,0.0
DTLZ4_10_100normal.csv,0.0995443511930502,0.0486204370613459,0.00883069490053145,0.181631822471112,20.5682366469462,1.54331527450078,0.386648800026629,138.409568961712,1,0.00799999999981083,0,0.0,0.9952648393943823,0.9282375886717732
DTLZ4_10_100uniform_noisy.csv,-0.0218682418792455,0.0478350503038271,0.00529178871450339,0.129279585890099,24.4302244221841,2.21049517274255,0.128814049871904,53.0428932531049,1,0.00700000000051659,0,0.0,0.0,0.0
DTLZ4_10_100uniform.csv,0.0380857586529582,0.0664493194374752,0.00156843037986271,0.108606516342088,69.2453536583464,1.74870511897268,0.109070456803198,14.7122005629942,1,0.00799999999981083,0,0.10318070466758911,0.0,0.3599192630021407
DTLZ4_10_500normal_noisy.csv,0.0874924896548951,-0.0974566724508634,0.00141026300783881,0.214868486946699,152.36057795771,0.0946723676484273,0.202717776175648,59.0546302969239,-0.171077105427508,0.0119999999997162,0.04580306851098348,0.0,0.3284804156582287,0.2005754135439456
DTLZ4_10_500normal.csv,0.125467923761803,-0.0589773056963871,0.00023238588817576,0.229193837245883,986.26400701465,0.194835186781483,0.401398641538788,673.826772826456,0.693364864864833,0.0119999999997162,0.14436521158889037,0.0921591582743636,0.9591454736241788,0.8546644150629434
DTLZ4_10_500uniform_noisy.csv,0.032150006408793,-0.0528947940022332,0.000707742856799901,0.116990899695664,165.301420666604,0.0410535734759204,0.12013872265573,225.824053368117,-0.616868560389287,0.0119999999997162,0.005822499562324612,0.0,0.06479899037726822,0.5099258540533935
DTLZ4_10_500uniform.csv,0.063930167662629,-0.03496726332256,0.00252082280078762,0.133228799088398,52.8513146766091,0.0849184803437645,0.154126246142193,66.4451502857509,-0.179697617469057,0.0119999999997162,0.024505495838977542,0.0,0.38244003000674365,0.9897172085223376
DTLZ4_20_1000normal_noisy.csv,0.111231268065183,-0.199434143902557,0.00109595606792744,0.334412201388218,305.132852652227,0.128084571087982,0.256673773932866,283.84408701277,1.02109501951121,0.176000000000386,0.09440933651243388,0.0,0.17517355836951487,0.5061242071607399
DTLZ4_20_1000normal.csv,0.140186505191434,-0.204778469241282,0.00455109648313399,0.358447737306661,78.7607423035395,0.213771367163406,0.413739138920188,43066.6045243587,1.00749281160901,0.145999999999731,0.16915250908017032,0.1532848918928409,0.5625414515640632,0.9271986711680579
DTLZ4_20_1000uniform_noisy.csv,0.0589315806294088,-0.198105118458998,0.00481739073371595,0.183960842552997,38.1868220207866,0.0847054336343256,0.122825645145469,123.430972552563,1.0309405547052,0.173000000000684,0.024633279541568687,0.0,0.055951562214575756,0.0
DTLZ4_20_1000uniform.csv,0.0763248878204935,-0.159236936980883,0.00681693351661085,0.21117587820879,30.9781337450653,0.0697215139043774,0.169235776716511,483.728868172352,1.02704131499923,0.146999999999935,0.06608131419203767,0.03417130905373944,0.5410499934345804,0.9783596121012595
DTLZ4_20_100normal_noisy.csv,-0.000401947207477882,-0.114237906370821,0.00947371560838081,0.264429262443469,27.9118851962946,1,-0.224050609033507,14.9044010557564,1,0.0180000000000291,0,0.0,0.025300916371133297,0.5058326991869382
DTLZ4_20_100normal.csv,-0.0499689112193622,-0.201296026667984,0.00154450846503289,0.360423625098694,233.358141608514,1,-0.162604240399566,478.043027779576,1,0.0180000000000291,0,0.0,0.0,0.5948891700790422
DTLZ4_20_100uniform_noisy.csv,-0.134419210869412,-0.127065824112091,0.00228361214415279,0.145367392944557,63.6567787208402,1,-1.13180381026343,51.2568358715091,1,0.0180000000000291,0,0.0,0.08496992200251796,0.010262293429941227
