files,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_meta.costs_runtime,numsamples,dimensionality,is_uniform,SVM,NN,Ada,GPR,SGD,KNR,DTR,RFR,ExTR
WFG1_10_100_normal.csv,0.570938915334839,1.25239695711583,0.00216095248337,0.112053741521868,51.8538664705472,1.74387141175542,0.77039906830992,165.100945245395,1,0.011999999999716,100,10,0,0,0,0.730866066438992,0,0,0.273840181682531,0,0.784367008004313,0.859245426945059
WFG1_10_100_uniform.csv,0.558498274337622,1.22882576941572,0.000477401495672,0.113209134399658,237.136111692034,1.80197220527842,0.720468263970867,64.8633608946773,1,0.011999999999716,100,10,1,0,0,0.555651720703553,0,0,0.091813505317313,0.611890657273693,0.513815525114598,0.524097233699041
WFG1_10_1000_normal.csv,0.668775293710224,1.23136623349884,0.001479884785502,0.104176090177986,70.3947301834241,0.68472535040583,0.845356570100727,296.908660024712,0.913862116845523,0.052999999999884,1000,10,0,0,0.144954412824367,0.819810230155115,0.611652979027182,0,0.486026081271749,0.855062690353263,0.945056111717198,0.935152121854053
WFG1_10_1000_uniform.csv,0.659879654689186,1.21038242009333,0.001394389637794,0.104203472339513,74.7305269023493,0.675705041666474,0.832605871706979,1843.13347931035,0.904708883412663,0.052999999999884,1000,10,1,0,0.08611807605159,0.78696645005089,0.577999355687061,0,0.505900658773237,0.84494352856252,0.920238164525327,0.916886652213093
WFG1_10_1200_normal.csv,0.651807329028657,1.24347113028674,0.00075084544067,0.108379742738573,144.343611705072,0.661848931154275,0.833429301469271,275.709234090903,0.906861473592634,0.062999999999192,1200,10,0,0,0.42272902113311,0.795874052914387,0.79033853469516,0,0.539585583385324,0.889203197802842,0.917393711700719,0.936065558336266
WFG1_10_1200_uniform.csv,0.644407278805733,1.22223579212363,0.000574380853524,0.108989071554986,189.750530308125,0.655151340540339,0.81738181471083,418.136966435258,0.891439082650821,0.063000000000102,1200,10,1,0,0.396109211031942,0.800227461785386,0.648345662817701,0,0.537780435884366,0.84311870702802,0.948133908408923,0.941554514961359
WFG1_10_150_normal.csv,0.652377335014207,1.24645095576874,0.001270606211236,0.107080664579485,84.2752566708192,0.543573434100208,0.840861490371452,93.6043831172104,1,0.011000000000422,150,10,0,0,0,0.732446718434131,0,0,0.513452949844751,0.629194538441255,0.826569953938729,0.854798615664437
WFG1_10_150_uniform.csv,0.644984158323934,1.2289122368443,0.001041776388418,0.107128558850936,102.832584844465,0.52433084239138,0.826367036143865,33.0508520762169,1,0.011000000000422,150,10,1,0,0,0.688610286812051,0,0,0.537358580513306,0.728085449700219,0.725903441883098,0.823674189102607
WFG1_10_1500_normal.csv,0.655590381352861,1.24458185190494,0.000363691091818,0.103119146161489,283.534979221369,0.66681922530009,0.812770202472082,110.206402179977,0.896458354840908,0.077000000000226,1500,10,0,0,0.450247498386345,0.773062902731461,0.651561384661481,0,0.556287951700579,0.836932483733635,0.926288155919672,0.94613571822066
WFG1_10_1500_uniform.csv,0.648242187838699,1.22105454151397,0.00030215110626,0.103108497010287,341.248120142315,0.659743070904958,0.803453318457267,335.997190035759,0.893050531727852,0.077000000000226,1500,10,1,0,0.498219021026915,0.799087571897905,0.621200831911978,0,0.561763184082021,0.779968446790612,0.945618042619259,0.952769746962577
WFG1_10_200_normal.csv,0.645269004167295,1.25814459871355,0.000428353410182,0.110568423918505,258.12429944623,0.629890663225963,0.854342002715795,32.8730828413765,1,0.014000000000124,200,10,0,0,0,0.570695851379669,0.304244672694324,0,0.300412917549688,0.418558261908845,0.657652254125915,0.689246122009646
WFG1_10_200_uniform.csv,0.632611557321634,1.23788949612158,0.001367809537248,0.111672851942645,81.6435687145041,0.598790283724855,0.820364229046825,23944.0439754595,1,0.01299999999992,200,10,1,0,0,0.645443060357254,0,0,0.409065667220668,0.593257720131245,0.654529598475544,0.687403940877824
WFG1_10_2000_normal.csv,0.679794962452933,1.23996427932544,0.001231474045408,0.107830808384448,87.5623881692974,0.695549780657817,0.84091348987823,1742.95643130199,0.911195979520584,0.103000000000065,2000,10,0,0,0.474242715242256,0.787784496343993,0.659722600971943,0,0.588080821391516,0.877944336614999,0.946952666352811,0.960688996545817
WFG1_10_2000_uniform.csv,0.670053565856566,1.21855817708802,0.001207918920627,0.1082081960799,89.5823339067795,0.68582865474362,0.824230074141397,296.922786709769,0.902657035819772,0.103000000000065,2000,10,1,0,0.586708459185067,0.768275665347278,0.677840603390851,0,0.599413529008725,0.867503717154257,0.940001283144892,0.947975255261208
WFG1_10_250_normal.csv,0.644265630692064,1.25149579041429,0.001976018123715,0.110444825689229,55.8926177668925,0.605112694556938,0.781333223038187,126.706914486173,1.00445243834611,0.016000000000531,250,10,0,0,0,0.746686506590032,0.249625679810001,0,0.554775203080304,0.757148557832592,0.846230729594197,0.895262638091707
WFG1_10_250_uniform.csv,0.636784948538061,1.23168201839332,0.001813892813727,0.110165157078782,60.7341052597525,0.59422235311212,0.769456258378919,187.372337050278,1.00430255066793,0.015000000000327,250,10,1,0,0,0.838259642705437,0,0,0.435322014507829,0.821421170159083,0.803941529181096,0.852893218157182
WFG1_10_300_normal.csv,0.53417590571659,1.25712293422674,0.002461926139309,0.109320620835611,44.4045087665808,0.548599955270903,0.702852469662858,62.9166447995919,1.02071718906244,0.018000000000029,300,10,0,0,0,0.768637464189347,0.375387711324147,0,0.44609428594222,0.818445747625837,0.897750285835619,0.873764926678307
WFG1_10_300_uniform.csv,0.521193762267607,1.23336550641786,0.002613866232733,0.108459837631606,41.4940276106626,0.533949736191804,0.692325537137894,18.8225252628658,1.02265124705746,0.018000000000029,300,10,1,0,0,0.574443487952227,0.37396928015288,0,0.356649772785546,0.854779646147569,0.899730139710653,0.90805468684107
WFG1_10_350_normal.csv,0.651978523595388,1.25233992578241,0.003312721327713,0.104415562279903,31.5195731697678,0.653053441939259,0.832626200467066,16.1246465510285,1.05825690841814,0.019999999999527,350,10,0,0,0,0.738983836983825,0.702870937265972,0,0.502047779817296,0.832815273966697,0.83275716380562,0.817594095230059
WFG1_10_350_uniform.csv,0.635276751560313,1.2268708376293,0.002906010125246,0.105238158396337,36.21396824536,0.63267295259107,0.810589062794079,20.9496363688811,1.06510215987042,0.020000000000437,350,10,1,0,0,0.726814166676078,0.566514538575283,0,0.633905830985605,0.726454830867344,0.827072737107796,0.873407025483431
WFG1_10_400_normal.csv,0.663331435754259,1.25406111114795,0.000163085011861,0.107107589002247,656.759243415973,0.662366573260746,0.838071518720328,153.219596273806,1.25945855763109,0.023000000000138,400,10,0,0,0,0.800589130842089,0.426154103660269,0,0.395583212986421,0.681276919565049,0.849055780973562,0.879350610374798
WFG1_10_400_uniform.csv,0.64700745796311,1.22898451457179,0.000717657732128,0.107537557407218,149.845187466035,0.638014100683833,0.811209110496056,66.5623359982807,1.32161143031045,0.021999999999935,400,10,1,0,0,0.830706071825756,0.440887931148641,0,0.367967343134014,0.818048222697168,0.908006833441798,0.905973553900282
